length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_www,https_token,ratio_digits_url,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,domain_with_copyright,domain_registration_length,domain_age,web_traffic,google_index,page_rank
126,50,4,1,4,0,1,0.182539683,3,1,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,0,1,0
64,16,3,6,3,1,1,0,3,1,10,4,1,3,1,8,8,7,4.4,5.5,4.125,91,0.802197802,0.197802198,1,0.055555556,0,1,44,91.66666667,8.333333333,50,1,74,6135,28418,0,5
29,21,2,1,3,1,1,0,2,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0,5,0.8,0.2,0,0,0,0,100,0,0,0,0,305,60,0,0,0
59,14,3,4,3,0,1,0.06779661,3,1,8,3,3,4,3,9,5,9,5.125,4.5,5.333333333,55,0.690909091,0.309090909,0,0.352941176,0.058823529,0,90,50,50,25,1,275,11049,549,0,6
128,50,4,1,5,0,0,0.1640625,3,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
37,15,3,0,4,0,1,0.135135135,3,2,4,1,3,3,5,8,5,8,5.25,4,6.5,20,1,0,0,0,0,0,100,100,0,0,0,192,7378,192745,1,4
94,21,3,4,7,1,1,0,3,0,12,3,2,3,2,13,13,10,6,8,5.6,1,1,0,0,0,0,0,100,0,0,0,0,216,5993,0,1,0
39,17,3,0,6,0,1,0.025641026,3,0,5,0,3,4,3,6,6,4,4.2,5,3.666666667,11,1,0,0,0,0,0,100,100,0,0,0,558,7378,746847,1,2
29,15,1,0,3,0,0,0,1,1,2,0,5,11,5,11,11,5,8,11,5,59,0.796610169,0.203389831,0,0.75,0,0,100,0,100,21.42857143,0,304,60,0,1,0
25,16,2,0,3,1,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,252,0.869047619,0.130952381,0,0.272727273,0.363636364,1,44,93.5483871,6.451612903,40,1,1003,8494,6469,0,3
86,36,3,1,8,0,1,0.023255814,3,1,10,0,3,9,3,11,11,9,6.6,10,5.142857143,103,0.932038835,0.067961165,1,0.285714286,0,1,81.81818182,100,0,0,1,315,6990,2001589,1,1
86,16,2,1,7,0,1,0.081395349,2,1,8,3,6,10,6,10,10,10,8.25,10,8,13,1,0,0,0,0,0,100,0,0,100,1,213,518,4431878,1,0
123,46,5,0,4,1,0,0.18699187,3,1,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3992,5697976,1,0
118,28,2,1,6,0,0,0.13559322,2,1,13,3,1,2,1,40,10,40,7.076923077,7.333333333,7,7,0,1,0,0,0.571428571,1,0,0,0,0,0,382,8018,0,1,4
53,23,2,1,4,1,0,0,2,0,5,4,3,3,10,10,7,10,7.4,5.666666667,10,248,0.782258065,0.217741935,0,0.296296296,0.333333333,1,29.03225806,100,0,33.33333333,0,201,7834,600,0,6
36,28,2,0,3,0,1,0,2,0,2,1,5,5,0,18,18,0,11.5,11.5,0,16,0.125,0.875,0,0.357142857,0,1,0,0,100,25,1,955,6349,0,0,3
31,22,2,1,3,1,0,0,2,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0,78,0.884615385,0.115384615,0,0,0,0,80,90,10,46.15384615,1,356,4392,0,0,2
38,12,2,1,3,0,1,0,2,0,4,0,4,8,4,8,8,7,6,8,5.333333333,17,0.705882353,0.294117647,0,1,0,0,0,0,0,68.75,0,146,2411,0,0,2
61,14,3,0,5,1,0,0.06557377,3,0,8,3,3,3,3,10,6,10,5.25,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,1210,7189,80480,0,5
23,14,2,0,3,0,0,0,2,0,2,0,4,4,0,6,6,0,5,5,0,85,0.176470588,0.823529412,8,0.028571429,0.014285714,1,28,0,100,42.85714286,1,699,6241,0,0,3
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,58,0.982758621,0.017241379,0,0,0,0,85.71428571,100,0,100,1,50,3509,8127484,0,3
30,23,2,0,2,0,1,0.1,2,1,2,1,8,8,0,10,10,0,9,9,0,14,0.071428571,0.928571429,0,0.230769231,0,1,0,0,0,14.28571429,0,374,7295,0,1,5
42,14,3,0,5,0,1,0.119047619,3,2,6,1,2,2,3,8,8,6,4.5,5,4.25,301,0.933554817,0.066445183,0,0.75,0.2,1,86.66666667,50,50,81.17647059,1,150,7156,2250,1,3
66,19,3,1,7,1,1,0.090909091,3,0,10,4,2,3,2,9,7,9,4.7,4.666666667,4.714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,60011,0,4
23,14,2,0,3,1,0,0,2,0,2,3,3,3,0,7,7,0,5,5,0,532,0.990601504,0.009398496,0,0.4,0,0,100,96.42857143,3.571428571,82.60869565,0,159,8332,0,0,3
38,19,2,1,4,0,1,0,2,1,5,0,4,4,4,6,5,6,4.6,4.333333333,5,512,0.7109375,0.2890625,2,0.344594595,0.054054054,1,25,33.33333333,66.66666667,22.22222222,1,137,6073,14411,0,5
39,13,1,1,5,0,0,0,1,0,4,2,3,9,3,9,9,7,5.75,9,4.666666667,76,0.605263158,0.394736842,3,0.033333333,0.1,1,35.29411765,0,100,46.15384615,0,611,6329,642,1,10
26,15,2,0,4,0,1,0.038461538,2,0,3,0,2,4,2,6,6,2,4,5,2,1,1,0,0,0,0,0,100,0,0,0,0,292,2995,395612,1,1
49,18,2,1,4,1,1,0,2,1,5,4,3,3,6,10,10,9,6.8,6.5,7,95,0.863157895,0.136842105,0,0,0,0,90.47619048,0,100,28.57142857,0,297,9201,684,0,6
41,18,3,0,3,1,1,0,3,1,4,3,3,3,3,11,10,11,6.75,6.5,7,105,0.99047619,0.00952381,0,0,0,0,85.71428571,100,0,100,0,55,3962,50893,0,4
124,16,3,3,6,0,1,0.008064516,3,0,17,0,2,2,2,11,8,11,5.588235294,5,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,83,2108,0,1,0
56,47,2,0,3,0,0,0.375,2,0,2,0,8,8,0,34,34,0,21,21,0,10,0.6,0.4,1,0,0,1,50,0,0,0,1,373,7296,0,1,5
36,14,2,0,5,0,1,0.083333333,2,0,3,1,3,7,3,9,7,9,6.333333333,7,6,32,0.6875,0.3125,0,0.1,0.4,1,85.71428571,80,20,46.15384615,1,113,-1,0,1,0
37,28,3,0,3,1,0,0,3,1,2,3,3,3,0,18,18,0,10.5,10.5,0,53,0.886792453,0.113207547,1,0,0,1,60,0,0,86.66666667,1,329,5515,423457,0,5
51,19,2,0,6,0,1,0.019607843,2,0,6,0,1,15,1,15,15,9,5.833333333,15,4,23,0.347826087,0.652173913,0,0.733333333,0,0,100,0,0,6.25,1,244,4138,0,1,0
30,22,2,0,3,1,1,0,2,0,2,3,3,3,0,14,14,0,8.5,8.5,0,9,0.777777778,0.222222222,0,0,1,0,100,0,0,0,1,103,1358,1471895,0,1
129,14,2,4,5,0,1,0.441860465,2,0,9,14,3,3,3,49,6,49,12.22222222,4.5,14.42857143,4,1,0,0,0,0,0,0,100,0,0,0,89,276,0,1,0
76,29,2,3,4,0,1,0,2,1,7,0,3,10,3,14,14,10,8.428571429,12,7,99,0.626262626,0.373737374,1,0.027027027,0.027027027,1,52.94117647,5.882352941,94.11764706,78.72340426,0,132,7616,2190,0,5
33,24,2,0,3,0,0,0.060606061,2,0,2,1,9,9,0,10,10,0,9.5,9.5,0,187,0.326203209,0.673796791,6,0.325396825,0.103174603,1,68.88888889,0,100,14.95327103,1,588,7447,0,0,8
58,24,5,0,6,0,1,0.017241379,3,0,7,1,2,2,2,9,8,9,5.571428571,6,5.25,0,0,0,0,0,0,0,0,0,0,0,0,7,359,0,1,1
185,17,2,1,7,0,1,0.254054054,2,0,13,7,3,6,3,40,6,40,12.23076923,6,13.36363636,28,0.892857143,0.107142857,1,0,0,1,87.5,0,0,100,1,247,1944,0,1,0
18,11,2,0,2,0,1,0,2,0,2,0,3,3,0,4,4,0,3.5,3.5,0,12,0,1,2,0.583333333,0,1,0,0,100,0,0,53,7253,943419,1,1
24,16,2,0,3,1,1,0,2,1,2,4,3,3,0,8,8,0,5.5,5.5,0,144,0.972222222,0.027777778,1,0,0,1,66.66666667,100,0,100,0,7,4011,3283858,0,2
27,19,2,0,3,1,1,0,2,0,2,4,3,3,0,12,12,0,7.5,7.5,0,165,0.927272727,0.072727273,1,0.333333333,0,1,88.46153846,100,0,36.36363636,1,1,6209,0,0,3
257,11,6,0,5,1,0,0.13618677,3,0,10,14,1,8,1,200,8,200,23.7,8,25.44444444,9,1,0,0,0,0,0,100,0,0,0,0,340,755,0,1,0
57,16,3,0,6,1,0,0,3,0,7,3,3,3,3,9,9,7,5.714285714,6,5.6,8,1,0,0,0,0,0,100,0,0,0,0,0,1971,0,0,0
36,27,2,2,3,1,0,0,2,0,4,3,2,2,0,8,8,0,5,5,0,812,0.992610837,0.007389163,1,0.166666667,0,1,96.15384615,99.47916667,0.520833333,85.71428571,1,33,3620,423466,0,2
40,25,2,0,3,1,1,0,2,1,3,4,3,3,7,17,17,7,9,10,7,322,0.913043478,0.086956522,0,0.357142857,0,1,61.53846154,100,0,53.33333333,1,2505,6260,683,0,6
76,13,2,5,7,1,1,0.105263158,2,0,11,4,2,3,2,10,5,10,4.909090909,4,5.111111111,13,0.153846154,0.846153846,0,0.454545455,0.090909091,0,100,0,0,8.333333333,0,576,-1,0,0,5
94,22,4,0,6,1,0,0,3,0,12,3,3,3,3,14,14,10,5.916666667,8.5,5.4,1,1,0,0,0,0,0,100,0,0,0,0,75,6448,2838593,1,2
21,13,2,0,3,1,1,0,2,0,2,3,3,3,0,6,6,0,4.5,4.5,0,128,0.96875,0.03125,0,0,0.25,0,60,100,0,33.33333333,0,0,4148,0,0,2
75,15,4,1,6,1,1,0.026666667,3,1,9,5,3,3,3,13,3,13,6.222222222,3,7.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,12714,5025,0,5
41,15,3,0,5,1,1,0.024390244,3,0,6,4,3,3,3,7,7,5,4.166666667,5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,237,128,0,1,0
84,14,3,0,4,1,0,0.023809524,3,1,10,4,3,3,3,11,6,11,6.3,4.5,6.75,129,0.085271318,0.914728682,3,0.016949153,0.008474576,1,0,0,100,84.28571429,1,1655,7476,629,0,7
77,7,1,7,7,0,1,0.116883117,1,1,12,1,1,3,1,10,3,10,4.5,3,4.636363636,130,0.2,0.8,1,0.028846154,0.057692308,1,29.16666667,5.882352941,94.11764706,20,0,270,6304,8338,0,6
43,16,2,0,4,0,0,0,2,0,5,0,2,2,4,9,9,6,5.4,5.5,5.333333333,961,0.89698231,0.10301769,0,0.181818182,0.111111111,0,100,100,0,65.50522648,1,905,7130,12,0,7
28,20,2,0,3,1,1,0,2,0,2,4,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,295,436,0,0,0
96,22,1,1,9,0,0,0,1,1,10,2,2,18,2,18,18,9,7.5,18,6.333333333,5,1,0,0,0,0,0,0,0,0,0,0,261,835,0,1,0
62,20,3,2,5,1,1,0.016129032,3,1,8,5,1,3,1,12,12,10,5.5,7.5,4.833333333,106,0.933962264,0.066037736,0,0.142857143,0.142857143,0,100,100,0,36.36363636,0,733,7668,301,0,6
26,14,2,0,4,1,0,0,2,1,3,3,2,3,2,7,7,2,4,5,2,275,0.970909091,0.029090909,0,0.125,0.25,0,98.18181818,93.75,6.25,0,1,18,7115,1329043,1,3
95,17,3,0,4,1,1,0,3,0,12,4,2,3,2,11,9,11,6.083333333,6,6.1,11,1,0,0,0,0,0,100,0,0,0,0,198,3454,389882,1,4
102,17,2,14,5,1,0,0.058823529,2,0,18,4,1,3,1,9,9,8,4,6,3.75,54,0.666666667,0.333333333,0,0.166666667,0.222222222,1,88.88888889,75,25,21.05263158,1,3337,5063,582,0,6
43,18,2,0,4,1,1,0,2,1,4,3,3,3,6,10,10,10,7.25,6.5,8,118,0.762711864,0.237288136,0,0.357142857,0,0,90.47619048,0,100,19.35483871,0,298,9200,685,0,6
36,27,2,0,3,0,0,0.305555556,2,0,2,11,8,8,0,14,14,0,11,11,0,5,0,1,1,0,0,1,0,0,0,0,1,373,7296,0,1,5
32,8,1,0,5,0,1,0.125,1,0,4,2,3,5,3,5,5,5,4.25,5,4,0,0,0,0,0,0,0,0,0,0,0,0,211,3077,0,1,1
132,16,3,0,4,0,0,0.037878788,3,0,8,40,2,5,2,43,6,43,14,5.5,16.83333333,9,0,1,1,0,0,1,0,0,0,0,0,272,7764,32,0,5
35,27,2,0,3,1,1,0,2,2,2,3,3,3,0,19,19,0,11,11,0,137,0.95620438,0.04379562,0,0.5,0,0,93.75,50,50,25,1,1690,7441,612034,0,5
37,18,2,0,3,1,1,0,2,2,3,3,3,3,11,11,10,11,8,6.5,11,104,0.951923077,0.048076923,0,0.4,0,0,100,100,0,44.44444444,1,170,2021,4511081,1,0
42,28,2,0,4,0,1,0,2,0,3,0,5,6,5,17,17,5,9.333333333,11.5,5,6,0.833333333,0.166666667,0,0,0,0,0,100,0,0,0,241,4507,571736,1,1
124,18,3,8,7,0,0,0,3,1,16,0,2,6,2,12,7,12,6.0625,6.5,6,96,0.875,0.125,0,0,0.333333333,0,94.11764706,50,50,47.36842105,0,360,9501,2052,1,6
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,7,7,0,5,5,0,76,0.078947368,0.921052632,0,0.042857143,0,1,57.14285714,0,100,0,1,90,3927,1623912,0,2
124,46,5,0,5,1,0,0.120967742,3,0,13,7,2,3,2,17,13,17,7.461538462,7.6,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
63,34,2,0,5,0,1,0,2,0,5,1,3,30,3,30,30,7,9.6,30,4.5,9,0.777777778,0.222222222,0,0,1,0,0,0,100,100,1,32,-1,0,1,0
36,18,2,0,4,1,1,0,2,1,4,3,3,3,3,10,10,6,5.5,6.5,4.5,148,0.804054054,0.195945946,0,0.344827586,0,0,90.47619048,0,100,23.52941176,0,295,9203,687,0,6
52,14,2,0,6,1,1,0,2,0,5,3,3,3,6,12,6,12,7.2,4.5,9,32,0,1,2,0,0,1,0,0,100,0,0,407,6897,293139,0,5
74,17,3,0,5,1,1,0,3,1,9,5,1,3,1,10,9,10,6.111111111,6,6.142857143,170,0.652941176,0.347058824,0,0.13559322,0.644067797,1,30.95238095,100,0,80,0,617,8148,12761,0,6
135,21,2,1,6,1,1,0.207407407,2,2,9,8,3,3,3,43,13,43,12.66666667,8,14,23,0.782608696,0.217391304,0,0,0.2,0,66.66666667,100,0,20,1,99,4284,0,1,1
43,16,2,0,4,0,0,0,2,0,4,1,2,2,4,13,9,13,7,5.5,8.5,586,0.916382253,0.083617747,0,0.183673469,0,0,100,100,0,66.89189189,1,901,7133,12,1,7
47,33,4,2,3,0,1,0.063829787,3,0,7,2,1,1,1,10,10,4,4.285714286,5,2.5,21,0.19047619,0.80952381,1,0.294117647,0,1,0,20,80,25,1,218,5626,0,1,5
114,10,1,4,3,0,0,0.061403509,1,0,9,6,2,7,2,48,7,48,10.55555556,7,11,22,0.954545455,0.045454545,0,0,0,0,100,0,0,0,1,0,-1,2988,1,6
172,39,2,2,7,0,0,0.104651163,2,1,19,2,1,2,1,31,21,31,7.157894737,11,6.4375,7,0,1,0,0,0.571428571,1,0,0,0,0,0,382,8018,0,1,4
74,14,3,2,6,1,1,0,3,2,9,3,3,3,3,11,6,11,6.111111111,4.5,6.571428571,0,0,0,0,0,0,0,0,0,0,0,1,3565,9219,114616,0,5
106,8,2,0,6,0,1,0,2,0,15,1,3,4,3,11,4,11,5.4,4,5.5,4,0.25,0.75,1,1,0,1,0,0,0,0,0,222,5622,0,1,1
69,14,2,0,3,0,1,0.217391304,2,1,5,3,1,7,1,32,7,32,10.2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,0,1,1
28,20,2,0,3,1,1,0,2,1,2,3,3,3,0,12,12,0,7.5,7.5,0,63,0.714285714,0.285714286,3,0,0,1,28.57142857,50,50,85.71428571,1,1365,6671,397947,0,3
57,22,3,0,5,0,1,0,3,1,6,0,3,8,3,9,9,8,6.833333333,8.5,6,0,0,0,0,0,0,0,0,0,0,0,1,259,9239,4803955,0,4
54,18,2,0,5,0,0,0,2,0,6,2,3,14,3,14,14,7,6.166666667,14,4.6,1,1,0,0,0,0,0,0,0,0,0,0,305,59,0,1,0
76,50,4,1,4,0,1,0.144736842,3,1,7,3,2,3,2,15,13,15,8.428571429,8.4,8.5,4,1,0,0,0,0,0,100,0,0,100,0,15,4003,5816617,1,0
124,46,5,0,5,1,0,0.193548387,3,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
37,29,3,1,3,1,1,0.027027027,3,1,4,5,3,3,0,8,8,0,5.5,5.5,0,103,0.932038835,0.067961165,1,0.285714286,0,1,81.81818182,100,0,0,1,116,7189,481145,1,1
51,16,2,0,4,0,0,0,2,0,7,0,1,2,1,9,9,8,4.714285714,5.5,4.4,712,0.933988764,0.066011236,0,0.510638298,0.212765957,0,100,100,0,72.35294118,1,901,7134,12,0,7
25,17,2,0,3,1,1,0,2,1,2,3,3,3,0,9,9,0,6,6,0,10,1,0,0,0,0,0,100,100,0,100,0,523,6416,237480,0,4
27,19,2,0,3,1,1,0,2,2,2,4,3,3,0,12,12,0,7.5,7.5,0,131,0.786259542,0.213740458,0,0.071428571,0,0,100,3.448275862,96.55172414,100,1,0,7556,614699,0,5
62,14,4,0,6,0,1,0.258064516,3,0,15,3,2,2,2,7,3,7,3.733333333,2.75,4.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
84,22,4,1,9,1,1,0,3,3,12,3,2,3,2,14,14,8,5.166666667,8.5,4.5,44,0.136363636,0.863636364,6,0,0,1,12.5,0,100,20,0,15,6559,0,1,2
50,15,1,0,5,0,1,0,1,1,5,0,2,12,2,12,12,9,7.2,12,6,21,0.952380952,0.047619048,0,1,0,0,100,100,0,90,1,139,226,5807838,1,0
26,15,3,0,4,0,1,0.461538462,3,0,9,2,2,3,2,3,3,3,2.888888889,3,2.8,32,0.65625,0.34375,0,0.545454545,0.272727273,0,100,100,0,9.090909091,1,0,-1,0,1,0
324,33,3,5,7,0,0,0.271604938,3,0,32,9,1,2,1,43,15,43,8.71875,9,8.689655172,19,0.736842105,0.263157895,0,0,0,0,44.44444444,0,0,100,0,382,8018,0,1,4
28,7,1,0,4,0,0,0,1,1,3,0,4,4,4,7,4,7,5,4,5.5,65,0.261538462,0.738461538,0,0.020833333,0.979166667,0,100,100,0,5.882352941,1,0,334,0,1,2
38,16,4,0,3,0,1,0.105263158,3,0,4,1,3,4,3,5,4,5,4,4,4,6,1,0,0,0,0,0,100,0,0,100,0,639,-1,0,1,0
28,20,2,0,3,0,1,0.071428571,2,0,2,0,7,7,0,9,9,0,8,8,0,34,0.823529412,0.176470588,1,0,0,1,33.33333333,100,0,0,0,0,-1,0,1,0
31,23,2,0,3,1,1,0,2,0,2,3,3,3,0,15,15,0,9,9,0,25,0.12,0.88,3,0.136363636,0,1,40,0,100,0,0,656,3727,10481070,0,2
128,14,2,4,5,0,1,0.4375,2,0,9,14,3,3,3,49,6,49,12.11111111,4.5,14.28571429,4,1,0,0,0,0,0,0,100,0,0,0,89,276,0,1,0
111,11,3,10,6,1,1,0.063063063,3,2,17,6,1,3,1,11,3,11,4.941176471,3,5.2,197,0.781725888,0.218274112,2,0.209302326,0.093023256,1,79.31034483,70,30,53.125,1,201,9297,8115,1,6
147,13,9,1,10,0,0,0.040816327,3,0,21,3,1,3,1,19,5,19,5.333333333,4,5.473684211,22,0.227272727,0.772727273,2,0.058823529,0,1,23.07692308,0,0,0,0,207,1620,2363,1,4
48,25,5,0,3,0,1,0.041666667,3,1,8,1,1,1,1,8,8,8,3.625,3.6,3.666666667,40,1,0,0,0,0,0,100,0,0,100,1,198,1628,3025118,1,1
24,16,2,0,3,1,1,0,2,1,2,3,3,3,0,8,8,0,5.5,5.5,0,43,0.581395349,0.418604651,1,0,0,1,0,0,100,100,0,-1,-1,1108129,0,4
41,16,2,0,4,0,0,0,2,0,4,1,2,2,4,11,9,11,6.5,5.5,7.5,1078,0.983302412,0.016697588,0,0.388888889,0.055555556,0,100,100,0,81.05263158,1,904,7131,12,0,7
43,8,2,1,5,0,1,0.023255814,2,1,6,2,2,5,2,9,5,9,4.666666667,5,4.6,11,0.454545455,0.545454545,1,0.333333333,0,1,50,0,0,33.33333333,0,65,2492,0,1,0
102,15,1,1,9,0,1,0.205882353,1,1,9,7,2,11,2,32,11,32,9.222222222,11,9,88,0.897727273,0.102272727,0,0.555555556,0.222222222,0,85.71428571,100,0,85.71428571,0,146,2046,0,1,0
20,12,2,0,3,1,1,0,2,0,2,3,3,3,0,5,5,0,4,4,0,29,0.379310345,0.620689655,4,0.166666667,0,1,33.33333333,0,0,53.84615385,0,0,-1,0,0,4
39,24,2,0,4,1,1,0,2,1,3,4,3,3,6,16,16,6,8.333333333,9.5,6,21,0.904761905,0.095238095,0,0,0,0,75,100,0,100,0,275,90,0,1,0
49,31,4,1,3,0,1,0.204081633,3,0,6,8,1,1,2,14,14,7,5.5,6,4.5,21,0.19047619,0.80952381,1,0.176470588,0,1,0,20,80,25,1,228,5615,0,1,5
35,18,1,0,5,0,0,0,1,0,3,0,2,14,2,14,14,4,6.666666667,14,3,1,1,0,0,0,0,0,100,0,0,0,0,317,2970,8325539,1,3
69,16,3,2,6,1,1,0.086956522,3,1,8,5,3,3,4,9,8,9,6.25,5.5,6.5,186,0.887096774,0.112903226,1,0.285714286,0.095238095,1,76.92307692,20,80,20,0,180,8587,2544,0,6
24,15,3,0,3,1,0,0,3,0,2,3,3,3,0,4,4,0,3.5,3.5,0,291,0.920962199,0.079037801,2,0.391304348,0.043478261,1,62.5,100,0,84.70588235,0,0,-1,224845,0,3
42,22,3,0,4,1,1,0,3,0,4,3,3,3,4,11,11,6,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,198,532,0,1,0
55,18,1,4,4,0,1,0.018181818,1,0,6,0,3,4,3,12,9,12,6.333333333,6.5,6.25,18,0.5,0.5,0,0.111111111,0,0,100,0,100,95.83333333,0,374,2183,3190599,0,2
30,11,1,0,3,0,0,0,1,0,2,1,7,7,10,10,7,10,8.5,7,10,25,0.52,0.48,0,0,0.083333333,0,50,0,0,0,0,179,7491,63,0,10
46,21,2,0,3,1,1,0.043478261,2,1,4,4,3,3,8,13,13,8,8,8,8,191,0.633507853,0.366492147,2,0.014285714,0.014285714,1,61.11111111,100,0,10.60606061,1,1863,6903,11602,1,5
43,16,1,2,5,0,1,0,1,0,5,0,2,5,2,7,6,7,5.4,5.5,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,371,-1,2357981,1,1
22,15,2,0,2,0,1,0,2,1,1,0,8,8,0,8,8,0,8,8,0,65,0.815384615,0.184615385,0,0.416666667,0,0,100,100,0,7.692307692,0,0,-1,2988364,0,4
46,15,1,0,5,0,0,0,1,0,3,0,8,11,8,12,11,12,10.33333333,11,10,298,0.956375839,0.043624161,0,0.769230769,0,0,94.11764706,85.71428571,14.28571429,56.52173913,1,379,7657,433,0,7
39,9,1,2,4,0,0,0,1,1,4,1,3,5,3,9,5,9,5.75,5,6,35,0.142857143,0.857142857,0,0,0.1,1,50,0,100,25,1,240,7430,5517,1,6
39,16,2,0,4,0,0,0,2,0,4,0,2,2,4,9,9,9,6,5.5,6.5,292,0.633561644,0.366438356,0,0.14953271,0.018691589,0,100,100,0,6.956521739,1,353,6221,6192,0,5
41,24,2,0,3,0,1,0,2,1,3,0,3,19,3,19,19,5,9,19,4,4,1,0,0,0,0,0,100,0,0,100,0,201,6009,0,1,2
49,13,2,1,4,0,1,0.204081633,2,0,5,3,3,4,3,13,5,13,7,4.5,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,37,1059,0,1,0
25,17,2,0,3,1,1,0,2,0,2,3,3,3,0,9,9,0,6,6,0,105,0.723809524,0.276190476,0,0.068965517,0,1,63.63636364,18.18181818,81.81818182,38.0952381,0,66,-1,1993331,0,4
110,35,2,9,4,1,1,0,2,0,12,7,2,3,2,27,27,14,7.25,15,5.7,65,0.446153846,0.553846154,0,0,0.027777778,0,84.61538462,0,100,64.28571429,1,211,-1,904517,0,4
34,25,3,0,3,1,0,0,3,0,3,3,2,2,0,14,14,0,6.333333333,6.333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,1599,-1,863712,0,2
88,22,2,1,6,0,1,0.045454545,2,1,12,1,2,2,2,15,15,7,5.416666667,8.5,4.8,6,1,0,0,0,0,0,100,100,0,0,1,9,1086,0,1,0
23,15,1,0,3,0,1,0,1,1,1,0,11,11,0,11,11,0,11,11,0,16,0.875,0.125,0,1,0,0,100,100,0,0,1,130,1697,7294945,0,4
46,14,2,0,4,1,1,0.043478261,2,1,6,5,2,3,2,10,6,10,5,4.5,5.25,68,0.735294118,0.264705882,0,0.222222222,0.222222222,0,100,66.66666667,33.33333333,43.33333333,1,2022,4917,19627,0,5
39,25,2,0,3,0,1,0,2,1,3,0,6,9,6,11,11,6,8.666666667,10,6,112,0.6875,0.3125,1,0.142857143,0.057142857,1,81.81818182,88.23529412,11.76470588,6.896551724,0,2137,7724,246,0,4
124,50,4,1,4,0,1,0.153225806,3,1,12,2,2,3,2,17,13,17,8.25,8.4,8.142857143,4,1,0,0,0,0,0,100,0,0,100,0,14,4003,5828815,1,0
41,18,3,0,4,1,1,0,3,0,5,6,3,3,3,10,10,7,5.2,6.5,4.333333333,1,1,0,0,0,0,0,0,0,0,100,0,438,9058,4321397,0,5
71,22,3,0,6,0,0,0.056338028,3,0,8,3,3,6,3,11,11,9,6.5,8.5,5.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,12874,2232,0,6
27,18,2,0,3,1,0,0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0,14,0.285714286,0.714285714,2,0,0,1,40,0,100,33.33333333,1,205,-1,6996253,0,1
71,35,2,1,4,0,1,0.14084507,2,0,5,0,3,4,3,27,27,13,11.4,15.5,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,1,0
56,30,4,0,4,1,1,0,3,0,6,3,3,3,3,12,12,6,6.333333333,8,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,162,5682,0,1,0
128,50,4,1,5,0,0,0.140625,3,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
74,19,2,0,9,1,1,0,2,1,9,3,3,3,3,11,11,10,6,7,5.714285714,21,0.904761905,0.095238095,0,0,0,0,75,100,0,100,0,253,3764,0,1,2
45,37,4,0,3,0,1,0,3,0,4,0,2,2,0,13,13,0,7.5,7.5,0,7,0.571428571,0.428571429,0,0,0,0,0,50,50,0,0,446,1015,40937,1,4
75,13,2,8,3,1,0,0,2,1,11,8,3,3,3,11,5,11,4.818181818,4,5,17,0,1,1,0,0,1,0,0,0,0,0,1342,7423,293,1,7
76,18,3,1,7,1,1,0,3,1,9,3,2,3,2,18,10,18,6.333333333,6.5,6.285714286,51,0.588235294,0.411764706,0,0.571428571,0,1,22.22222222,0,100,18.18181818,1,582,3436,299847,1,4
